step,ΔE,ΔS,left,right,E
655,1.1454795869188104,0.05323896588363781,88,12,-155.20496547434493
656,4.9162529263633985,0.05323896588363781,88,12,-155.20496547434493
657,7.8301670194803705,0.05323896588363781,88,12,-155.20496547434493
658,2.3182010736907728,0.05323896588363781,88,12,-155.20496547434493
659,4.573717137048362,0.05323896588363781,88,12,-155.20496547434493
660,9.099555129001743,0.05323896588363781,88,12,-155.20496547434493
661,8.800188314805723,0.05323896588363781,88,12,-155.20496547434493
662,2.8944741745442,-0.419644837303677,88,12,-155.20496547434493
663,10.086836219958656,0.05323896588363781,88,12,-155.20496547434493
664,5.203859246107811,-0.419644837303677,88,12,-155.20496547434493
665,5.622507143064581,-0.419644837303677,88,12,-155.20496547434493
666,6.853534183188231,-0.419644837303677,88,12,-155.20496547434493
667,1.470475406329797,0.05323896588363781,90,10,-153.73449006801513
668,8.313746028131447,-0.3739553298759534,90,10,-153.73449006801513
669,6.175413473863017,-0.3739553298759534,90,10,-153.73449006801513
670,11.465759907180427,-0.3739553298759534,90,10,-153.73449006801513
671,8.771041169590688,-0.3739553298759534,90,10,-153.73449006801513
672,11.435406793989955,-0.3739553298759534,90,10,-153.73449006801513
673,6374.778217844648,-0.053238965883637836,90,10,-153.73449006801513
674,0.03780996713769014,-0.053238965883637836,90,10,-153.73449006801513
675,2.4732187404187016,-0.053238965883637836,90,10,-153.73449006801513
676,14.396505571639011,-0.3739553298759534,90,10,-153.73449006801513
677,0.3683095018161566,-0.053238965883637836,88,12,-153.36618056619898
678,14.070364425187762,0.05323896588363781,88,12,-153.36618056619898
679,2.0161696994975955,0.05323896588363781,90,10,-151.35001086670138
680,4.876395328437212,-0.053238965883637836,90,10,-151.35001086670138
681,10.782171741708709,-0.3739553298759534,90,10,-151.35001086670138
682,12.508062647690338,-0.3739553298759534,90,10,-151.35001086670138
683,5.958583586556131,-0.3739553298759534,90,10,-151.35001086670138
684,4.309333816736682,-0.053238965883637836,90,10,-151.35001086670138
685,8.682476293291245,-0.053238965883637836,90,10,-151.35001086670138
686,9.428550981752068,-0.3739553298759534,90,10,-151.35001086670138
687,10.402792894899761,-0.3739553298759534,90,10,-151.35001086670138
688,-1.7582180521681607,-0.053238965883637836,88,12,-153.10822891886954
689,4.117684223245334,0.05323896588363781,88,12,-153.10822891886954
690,6.051122686052622,0.05323896588363781,88,12,-153.10822891886954
691,3.7622676471851833,-0.419644837303677,88,12,-153.10822891886954
692,9.01632388896607,0.05323896588363781,88,12,-153.10822891886954
693,2.2042330401125128,0.05323896588363781,88,12,-153.10822891886954
694,5.872664367317327,0.05323896588363781,88,12,-153.10822891886954
695,3.490532442328515,0.05323896588363781,88,12,-153.10822891886954
696,6.701862973890911,-0.419644837303677,88,12,-153.10822891886954
697,0.6930290865851703,-0.419644837303677,86,14,-152.41519983228437
698,8.54451426507066,-0.742523453957839,86,14,-152.41519983228437
699,9.582644545340088,-0.742523453957839,86,14,-152.41519983228437
700,8.482589872330635,-0.742523453957839,86,14,-152.41519983228437
701,3.5519870202052175,0.419644837303677,88,12,-148.86321281207915
702,0.4728807285917753,0.05323896588363781,88,12,-148.86321281207915
703,10.342079686839242,-0.419644837303677,88,12,-148.86321281207915
704,4.034637939405911,-0.419644837303677,88,12,-148.86321281207915
705,7.5687055309605284,0.05323896588363781,88,12,-148.86321281207915
706,9.17717322712366,0.05323896588363781,88,12,-148.86321281207915
707,4.463310949101242,0.05323896588363781,88,12,-148.86321281207915
708,5.3340526524957,0.05323896588363781,88,12,-148.86321281207915
709,9.593726961310779,0.05323896588363781,88,12,-148.86321281207915
710,4.241122914952342,-0.419644837303677,88,12,-148.86321281207915
711,4.26505610647655,0.05323896588363781,88,12,-148.86321281207915
712,-0.2995511058731495,0.05323896588363781,90,10,-149.1627639179523
713,13.17845890184995,-0.3739553298759534,90,10,-149.1627639179523
714,9.056061440484513,-0.3739553298759534,90,10,-149.1627639179523
715,1.8725869310369205,-0.053238965883637836,90,10,-149.1627639179523
716,0.20134980096327126,-0.053238965883637836,88,12,-148.96141411698903
717,2.1192590134964746,-0.419644837303677,88,12,-148.96141411698903
718,3.441030984891597,-0.419644837303677,88,12,-148.96141411698903
719,8.30709508341431,-0.419644837303677,88,12,-148.96141411698903
720,2.9855338704953738,0.05323896588363781,88,12,-148.96141411698903
721,-4.121170377210035,-0.419644837303677,86,14,-153.08258449419907
722,8.734068342731291,-0.742523453957839,86,14,-153.08258449419907
723,2.029582047823993,0.419644837303677,86,14,-153.08258449419907
724,-0.13590550976135773,-0.742523453957839,84,16,-153.21849000396043
725,-1.249244960525317,0.7425234539578389,86,14,-154.46773496448574
726,-2.082322983986529,-0.742523453957839,84,16,-156.55005794847227
727,6.472471520675413,0.7425234539578389,84,16,-156.55005794847227
728,1.8551494217799132,-1.032810778672141,84,16,-156.55005794847227
729,5.428112460504394,-1.032810778672141,84,16,-156.55005794847227
730,5.8280888052483135,0.7425234539578389,84,16,-156.55005794847227
731,4.481545714843463,-1.032810778672141,84,16,-156.55005794847227
732,7.8613245761577275,-1.032810778672141,84,16,-156.55005794847227
733,10.35757227445589,0.7425234539578389,84,16,-156.55005794847227
734,1.8586841145757376,-1.032810778672141,84,16,-156.55005794847227
735,5.677652221085054,0.7425234539578389,84,16,-156.55005794847227
736,10.86468765119335,0.7425234539578389,84,16,-156.55005794847227
737,12.573357209855601,-1.032810778672141,84,16,-156.55005794847227
738,-0.6727743233327033,-1.032810778672141,84,16,-156.55005794847227
739,6.210823929962942,-1.032810778672141,84,16,-156.55005794847227
740,6.936156971450373,-1.032810778672141,84,16,-156.55005794847227
741,6.650923547975452,0.7425234539578389,84,16,-156.55005794847227
742,5.543469474886081,-1.032810778672141,84,16,-156.55005794847227
743,9.844861685678495,-1.032810778672141,84,16,-156.55005794847227
744,2.8065731449253235,0.7425234539578389,84,16,-156.55005794847227
745,5.5476395792071,0.7425234539578389,84,16,-156.55005794847227
746,3.730459587428925,0.7425234539578389,84,16,-156.55005794847227
747,9.887419210450844,-1.032810778672141,84,16,-156.55005794847227
748,7.831944414974771,-1.032810778672141,84,16,-156.55005794847227
749,9.105176830551102,-1.032810778672141,84,16,-156.55005794847227
750,6.641863038488168,0.7425234539578389,84,16,-156.55005794847227
751,6.91745976730715,-1.032810778672141,84,16,-156.55005794847227
752,10.794927766710884,-1.032810778672141,84,16,-156.55005794847227
753,5.719231124147001,0.7425234539578389,84,16,-156.55005794847227
754,0.9921979847843261,0.7425234539578389,84,16,-156.55005794847227
755,8.221247535382474,0.7425234539578389,84,16,-156.55005794847227
756,14.047623882739288,0.7425234539578389,84,16,-156.55005794847227
757,7.9478310385985935,0.7425234539578389,84,16,-156.55005794847227
758,5.740761777174356,0.7425234539578389,84,16,-156.55005794847227
759,-0.19700695768716514,0.7425234539578389,86,14,-156.74706490615944
760,7.2107674762366685,0.419644837303677,86,14,-156.74706490615944
761,6.574438920023368,-0.742523453957839,86,14,-156.74706490615944
762,6.819924780066941,-0.742523453957839,86,14,-156.74706490615944
763,6.280613671963664,0.419644837303677,86,14,-156.74706490615944
764,6.66401410498392,0.419644837303677,86,14,-156.74706490615944
765,6.390194186512218,0.419644837303677,86,14,-156.74706490615944
766,1.312711352299175,-0.742523453957839,84,16,-155.43435355386026
767,9.123178864669086,0.7425234539578389,84,16,-155.43435355386026
768,-0.7192413751448044,0.7425234539578389,86,14,-156.15359492900507
769,10.782925255418235,0.419644837303677,86,14,-156.15359492900507
770,9.222047892696054,-0.742523453957839,86,14,-156.15359492900507
771,1.7145023682677163,-0.742523453957839,86,14,-156.15359492900507
772,10.174612820826752,-0.742523453957839,86,14,-156.15359492900507
773,3.324735769369056,-0.742523453957839,86,14,-156.15359492900507
774,-0.665443090600661,-0.742523453957839,84,16,-156.81903801960573
775,7.507765510207662,0.7425234539578389,84,16,-156.81903801960573
776,2.7223369274656477,-1.032810778672141,84,16,-156.81903801960573
777,-1.1383015973309512,-1.032810778672141,82,18,-157.95733961693668
778,7.7583770743345895,1.032810778672141,82,18,-157.95733961693668
779,1.6031686687346394,-1.2978859341434115,82,18,-157.95733961693668
780,8.170904907649572,1.032810778672141,82,18,-157.95733961693668
781,-0.6044928929635205,1.032810778672141,84,16,-158.5618325099002
782,5.1317427191829665,0.7425234539578389,84,16,-158.5618325099002
783,9.568333439877222,0.7425234539578389,84,16,-158.5618325099002
784,4.767081826514101,0.7425234539578389,84,16,-158.5618325099002
785,-0.37091083073832465,-1.032810778672141,82,18,-158.93274334063852
786,13.32316631692649,-1.2978859341434115,82,18,-158.93274334063852
787,10.547913171546924,1.032810778672141,82,18,-158.93274334063852
788,-1.8435557609727766,-1.2978859341434115,80,20,-160.7762991016113
789,10.321386978011901,-1.5429734873005077,80,20,-160.7762991016113
790,4.981912185200969,-1.5429734873005077,80,20,-160.7762991016113
791,6.459133602072882,-1.5429734873005077,80,20,-160.7762991016113
792,1.9860481953144244,-1.5429734873005077,80,20,-160.7762991016113
793,5.441007187562434,-1.5429734873005077,80,20,-160.7762991016113
794,11.538140438433743,-1.5429734873005077,80,20,-160.7762991016113
795,8.488165898759434,1.2978859341434115,80,20,-160.7762991016113
796,5.8210256554514785,1.2978859341434115,80,20,-160.7762991016113
797,6.967537384283446,1.2978859341434115,80,20,-160.7762991016113
798,1.323475126743432,1.2978859341434115,82,18,-159.45282397486787
799,7.786408575288021,1.032810778672141,82,18,-159.45282397486787
800,10.893735513029497,-1.2978859341434115,82,18,-159.45282397486787
801,5.595714998728425,-1.2978859341434115,82,18,-159.45282397486787
802,3.293647756631742,1.032810778672141,82,18,-159.45282397486787
803,0.8704131569395486,-1.2978859341434115,82,18,-159.45282397486787
804,-0.5019105173669516,-1.2978859341434115,82,18,-159.45282397486787
805,9.14881815103783,1.032810778672141,82,18,-159.45282397486787
806,-0.7017649374525661,1.032810778672141,84,16,-160.15458891232043
807,1.8067384113096239,0.7425234539578389,84,16,-160.15458891232043
808,5.060084481548358,0.7425234539578389,84,16,-160.15458891232043
809,6.010468199431472,0.7425234539578389,84,16,-160.15458891232043
810,5.564676351571592,-1.032810778672141,84,16,-160.15458891232043
811,5.9851351077506365,0.7425234539578389,84,16,-160.15458891232043
812,3.3231665112369626,-1.032810778672141,84,16,-160.15458891232043
813,-0.09545382404766656,-1.032810778672141,84,16,-160.15458891232043
814,5.038984605393068,0.7425234539578389,84,16,-160.15458891232043
815,4.150816134471086,0.7425234539578389,84,16,-160.15458891232043
816,7.934568004975148,0.7425234539578389,84,16,-160.15458891232043
817,3.474178291783403,0.7425234539578389,84,16,-160.15458891232043
818,-0.23898060207463345,-1.032810778672141,84,16,-160.15458891232043
819,6.37530699838743,-1.032810778672141,84,16,-160.15458891232043
820,9.261778880851125,0.7425234539578389,84,16,-160.15458891232043
821,7.75126433557881,0.7425234539578389,84,16,-160.15458891232043
822,10.425051490904536,-1.032810778672141,84,16,-160.15458891232043
823,7.501904965643462,-1.032810778672141,84,16,-160.15458891232043
824,7.47472033264259,0.7425234539578389,84,16,-160.15458891232043
825,1.7072095184122134,-1.032810778672141,84,16,-160.15458891232043
826,6.751946193853001,0.7425234539578389,84,16,-160.15458891232043
827,10.529404200187031,-1.032810778672141,84,16,-160.15458891232043
828,0.026719271677222878,0.7425234539578389,86,14,-160.1278696406432
829,6.260950167282886,0.419644837303677,86,14,-160.1278696406432
830,0.5256846882961668,-0.742523453957839,86,14,-160.1278696406432
831,8.954160329486399,-0.742523453957839,86,14,-160.1278696406432
832,7.881193016129316,-0.742523453957839,86,14,-160.1278696406432
833,6.103402622492297,0.419644837303677,86,14,-160.1278696406432
834,2.700841752390687,0.419644837303677,86,14,-160.1278696406432
835,3.3650093146664233,0.419644837303677,86,14,-160.1278696406432
836,1.9686677465677462,-0.742523453957839,86,14,-160.1278696406432
837,6.596890308497649,0.419644837303677,86,14,-160.1278696406432
838,1.4090787157336422,-0.742523453957839,86,14,-160.1278696406432
839,5.947080876561017,0.419644837303677,86,14,-160.1278696406432
840,10.785142207574864,0.419644837303677,86,14,-160.1278696406432
841,13.058640318623219,0.419644837303677,86,14,-160.1278696406432
842,3.3124999204264327,-0.742523453957839,86,14,-160.1278696406432
843,3.573651835638458,0.419644837303677,86,14,-160.1278696406432
844,-0.6836182508311595,-0.742523453957839,84,16,-160.81148789147437
845,5.709815639375563,-1.032810778672141,84,16,-160.81148789147437
846,7.283583549392034,0.7425234539578389,84,16,-160.81148789147437
847,2.205940881286466,-1.032810778672141,84,16,-160.81148789147437
848,7.904713879287243,-1.032810778672141,84,16,-160.81148789147437
849,8.427116832860293,0.7425234539578389,84,16,-160.81148789147437
850,1.0571539399823564,0.7425234539578389,86,14,-159.75433395149201
851,7.823861972294566,-0.742523453957839,86,14,-159.75433395149201
852,2.988629510053869,-0.742523453957839,86,14,-159.75433395149201
853,8.76471329587568,-0.742523453957839,86,14,-159.75433395149201
854,5.709370443769615,-0.742523453957839,86,14,-159.75433395149201
855,5.4518545692133955,0.419644837303677,86,14,-159.75433395149201
856,7.77539454657034,-0.742523453957839,86,14,-159.75433395149201
857,12.504743579763982,0.419644837303677,86,14,-159.75433395149201
858,1.9268254421172628,-0.742523453957839,86,14,-159.75433395149201
859,6.173651592691499,0.419644837303677,86,14,-159.75433395149201
860,3.822219750037732,0.419644837303677,86,14,-159.75433395149201
861,-0.8688909097198234,-0.742523453957839,84,16,-160.62322486121184
862,1.2043055732931407,-1.032810778672141,84,16,-160.62322486121184
863,14.36202725105369,0.7425234539578389,84,16,-160.62322486121184
864,1.5687741420213115,-1.032810778672141,84,16,-160.62322486121184
865,5.404980956050764,0.7425234539578389,84,16,-160.62322486121184
866,0.493402137299114,0.7425234539578389,86,14,-160.12982272391272
867,6.076035513919379,-0.742523453957839,86,14,-160.12982272391272
868,7.875251481433878,0.419644837303677,86,14,-160.12982272391272
869,4.92066917594957,0.419644837303677,86,14,-160.12982272391272
870,3.3839803227272114,0.419644837303677,86,14,-160.12982272391272
871,9.172486402645575,0.419644837303677,86,14,-160.12982272391272
872,9.99065282298713,-0.742523453957839,86,14,-160.12982272391272
873,7.690201339301126,-0.742523453957839,86,14,-160.12982272391272
874,7.5389668692199905,0.419644837303677,86,14,-160.12982272391272
875,2.1856683011943687,-0.742523453957839,86,14,-160.12982272391272
876,6.3237318253430885,-0.742523453957839,86,14,-160.12982272391272
877,5.380240133712647,0.419644837303677,86,14,-160.12982272391272
878,-0.9211438468044832,-0.742523453957839,84,16,-161.0509665707172
879,6.086997412310183,0.7425234539578389,84,16,-161.0509665707172
880,-2.6304309898554834,-1.032810778672141,82,18,-163.6813975605727
881,-0.4539057456188118,-1.2978859341434115,82,18,-163.6813975605727
882,5.183332528640847,1.032810778672141,82,18,-163.6813975605727
883,3.6295496479746987,-1.2978859341434115,82,18,-163.6813975605727
884,0.6659638790149245,-1.2978859341434115,82,18,-163.6813975605727
885,8.10446760296287,1.032810778672141,82,18,-163.6813975605727
886,0.0949608744482191,-1.2978859341434115,82,18,-163.6813975605727
887,4.682631437945048,1.032810778672141,82,18,-163.6813975605727
888,8.353337279459794,1.032810778672141,82,18,-163.6813975605727
889,4.788008836461586,1.032810778672141,82,18,-163.6813975605727
890,7.2423712664968605,1.032810778672141,82,18,-163.6813975605727
891,3.4019033132184404,-1.2978859341434115,82,18,-163.6813975605727
892,6.601996461895794,1.032810778672141,82,18,-163.6813975605727
893,5.650981813715447,-1.2978859341434115,82,18,-163.6813975605727
894,5.500620856404197,-1.2978859341434115,82,18,-163.6813975605727
895,11.54627612410485,1.032810778672141,82,18,-163.6813975605727
896,5.686365670479859,1.032810778672141,82,18,-163.6813975605727
897,2.659774207857083,-1.2978859341434115,82,18,-163.6813975605727
898,14.467990836935769,1.032810778672141,82,18,-163.6813975605727
899,6.910274116771149,-1.2978859341434115,82,18,-163.6813975605727
900,10.413062352829229,1.032810778672141,82,18,-163.6813975605727
901,224.07838321475117,-1.2978859341434115,82,18,-163.6813975605727
902,6.193940802752536,-1.2978859341434115,82,18,-163.6813975605727
903,10.674005271060963,1.032810778672141,82,18,-163.6813975605727
904,0.8880680098150435,1.032810778672141,84,16,-162.79332955075765
905,6.265727771422348,-1.032810778672141,84,16,-162.79332955075765
906,8.046211410163124,0.7425234539578389,84,16,-162.79332955075765
907,6.657456516855376,0.7425234539578389,84,16,-162.79332955075765
908,5.14258156857224,0.7425234539578389,84,16,-162.79332955075765
909,8.164504192294856,-1.032810778672141,84,16,-162.79332955075765
910,1.0444443119262132,-1.032810778672141,84,16,-162.79332955075765
911,1.0969284476614973,0.7425234539578389,86,14,-161.69640110309615
912,6.184885290462603,0.419644837303677,86,14,-161.69640110309615
913,5.858421463478805,-0.742523453957839,86,14,-161.69640110309615
914,11.612157537376163,0.419644837303677,86,14,-161.69640110309615
915,8.665841520714594,0.419644837303677,86,14,-161.69640110309615
916,11.702039294537968,0.419644837303677,86,14,-161.69640110309615
917,11.639284867657494,0.419644837303677,86,14,-161.69640110309615
918,5.139828206617722,0.419644837303677,86,14,-161.69640110309615
919,0.9634008991285725,0.419644837303677,88,12,-160.73300020396758
920,3.352338033173112,-0.419644837303677,88,12,-160.73300020396758
921,9.748947732707762,-0.419644837303677,88,12,-160.73300020396758
922,6.641599798954729,0.05323896588363781,88,12,-160.73300020396758
923,2.2353777325023714,-0.419644837303677,88,12,-160.73300020396758
924,10.013316417423965,0.05323896588363781,88,12,-160.73300020396758
925,0.5737217767168374,-0.419644837303677,88,12,-160.73300020396758
926,6.489799909314655,-0.419644837303677,88,12,-160.73300020396758
927,-0.6256136691800691,0.05323896588363781,90,10,-161.35861387314765
928,9.270055967518886,-0.3739553298759534,90,10,-161.35861387314765
929,7.036739687266049,-0.053238965883637836,90,10,-161.35861387314765
930,6.464867164043341,-0.3739553298759534,90,10,-161.35861387314765
931,6.640445484410293,-0.053238965883637836,90,10,-161.35861387314765
932,8.606781814722439,-0.3739553298759534,90,10,-161.35861387314765
933,11.540046504349363,-0.3739553298759534,90,10,-161.35861387314765
934,4.83527269442132,-0.053238965883637836,90,10,-161.35861387314765
935,8.91643593941518,-0.3739553298759534,90,10,-161.35861387314765
936,7.79015103258584,-0.3739553298759534,90,10,-161.35861387314765
937,2.3928344699076547,-0.3739553298759534,90,10,-161.35861387314765
938,6.269267604255049,-0.3739553298759534,90,10,-161.35861387314765
939,2.417283867064498,-0.053238965883637836,88,12,-158.94133000608315
940,8.930350440132202,0.05323896588363781,88,12,-158.94133000608315
941,6.377918595010982,0.05323896588363781,88,12,-158.94133000608315
942,-0.8506352868039642,-0.419644837303677,86,14,-159.7919652928871
943,12.52563185993526,0.419644837303677,86,14,-159.7919652928871
944,6.57145327729944,-0.742523453957839,86,14,-159.7919652928871
945,-0.2472014230122852,-0.742523453957839,84,16,-160.0391667158994
946,5.182604106888846,-1.032810778672141,84,16,-160.0391667158994
947,7.339738059943329,0.7425234539578389,84,16,-160.0391667158994
948,-1.2592182727424301,0.7425234539578389,86,14,-161.29838498864183
949,10.99552674234269,-0.742523453957839,86,14,-161.29838498864183
950,6.74427645872953,0.419644837303677,86,14,-161.29838498864183
951,3.139423574419311,-0.742523453957839,86,14,-161.29838498864183
952,-0.9205008753604886,-0.742523453957839,84,16,-162.21888586400232
953,3.2244831575977173,-1.032810778672141,84,16,-162.21888586400232
954,6.935682908282644,0.7425234539578389,84,16,-162.21888586400232
955,9.764042786186053,0.7425234539578389,84,16,-162.21888586400232
956,1.4859367357233566,0.7425234539578389,84,16,-162.21888586400232
957,6.8542518115006885,0.7425234539578389,84,16,-162.21888586400232
958,8.560681009119463,-1.032810778672141,84,16,-162.21888586400232
959,-0.8807594269751178,-1.032810778672141,82,18,-163.09964529097743
960,1.6680494261177614,1.032810778672141,82,18,-163.09964529097743
961,10.6336031707215,-1.2978859341434115,82,18,-163.09964529097743
962,2.4945606355746577,1.032810778672141,82,18,-163.09964529097743
963,4.919667592150972,-1.2978859341434115,82,18,-163.09964529097743
964,6.086834198927505,1.032810778672141,82,18,-163.09964529097743
965,0.5018101345525281,-1.2978859341434115,82,18,-163.09964529097743
966,5.987496768673623,1.032810778672141,82,18,-163.09964529097743
967,7.138061885349714,1.032810778672141,82,18,-163.09964529097743
968,5.658474286082452,-1.2978859341434115,82,18,-163.09964529097743
969,5.6176697497920145,1.032810778672141,82,18,-163.09964529097743
970,4.386433798958137,1.032810778672141,82,18,-163.09964529097743
971,5.483552861983043,1.032810778672141,82,18,-163.09964529097743
972,6.2517743421639125,-1.2978859341434115,82,18,-163.09964529097743
973,6.885128589253469,1.032810778672141,82,18,-163.09964529097743
974,3.7426542277999033,-1.2978859341434115,82,18,-163.09964529097743
975,-0.44184423470994716,1.032810778672141,84,16,-163.54148952568738
976,0.6751137769126387,0.7425234539578389,86,14,-162.86637574877474
977,7.787678609509271,-0.742523453957839,86,14,-162.86637574877474
978,3.99166538116728,-0.742523453957839,86,14,-162.86637574877474
979,0.7235426952810258,-0.742523453957839,84,16,-162.14283305349372
980,4.5335525174764655,0.7425234539578389,84,16,-162.14283305349372
981,11.613388405699084,-1.032810778672141,84,16,-162.14283305349372
982,9.083336884588903,0.7425234539578389,84,16,-162.14283305349372
983,4.157468965230521,-1.032810778672141,84,16,-162.14283305349372
984,8.977372826605546,-1.032810778672141,84,16,-162.14283305349372
985,6.807861541751635,0.7425234539578389,84,16,-162.14283305349372
986,9.644744569126232,0.7425234539578389,84,16,-162.14283305349372
987,6.750744517106568,-1.032810778672141,84,16,-162.14283305349372
988,6.090289123256554,-1.032810778672141,84,16,-162.14283305349372
989,7.785952884700009,-1.032810778672141,84,16,-162.14283305349372
990,4.856201634602854,0.7425234539578389,84,16,-162.14283305349372
991,-0.9782199994244252,0.7425234539578389,86,14,-163.12105305291814
992,3.3659802399986063,0.419644837303677,86,14,-163.12105305291814
993,5.866716055133395,0.419644837303677,86,14,-163.12105305291814
994,-0.27271573389379,-0.742523453957839,84,16,-163.39376878681193
995,-0.19642897214856703,-1.032810778672141,84,16,-163.39376878681193
996,2.40951284098432,0.7425234539578389,84,16,-163.39376878681193
997,-4.587718448883493,-1.032810778672141,82,18,-167.98148723569543
998,2.746091933828694,-1.2978859341434115,82,18,-167.98148723569543
999,4.637757242961527,-1.2978859341434115,82,18,-167.98148723569543
0,4.493923453016578,-1.2978859341434115,82,18,-167.98148723569543
1,0.6279756157140639,1.032810778672141,84,16,-167.35351161998136
2,4.945764663134753,-1.032810778672141,84,16,-167.35351161998136
3,5.555713677925979,0.7425234539578389,84,16,-167.35351161998136
4,11.194964118792683,0.7425234539578389,84,16,-167.35351161998136
5,6.889558473440957,-1.032810778672141,84,16,-167.35351161998136
6,-1.4880686703876052,0.7425234539578389,86,14,-168.84158029036897
7,5.928528537619314,0.419644837303677,86,14,-168.84158029036897
8,1.3900561180353463,-0.742523453957839,86,14,-168.84158029036897
9,7.937896901348296,-0.742523453957839,86,14,-168.84158029036897
10,5.459556065739832,0.419644837303677,86,14,-168.84158029036897
11,11.458662974828712,0.419644837303677,86,14,-168.84158029036897
12,1.9870668238394842,-0.742523453957839,86,14,-168.84158029036897
13,1.4581726187340394,-0.742523453957839,86,14,-168.84158029036897
14,11.943063588090979,0.419644837303677,86,14,-168.84158029036897
15,11.999210926694673,0.419644837303677,86,14,-168.84158029036897
16,5.293396621340236,0.419644837303677,86,14,-168.84158029036897
17,11.320212149639588,0.419644837303677,86,14,-168.84158029036897
18,12.50886676489128,0.419644837303677,86,14,-168.84158029036897
19,6.850054113691414,-0.742523453957839,86,14,-168.84158029036897
20,-4.530800992097909,0.419644837303677,88,12,-173.37238128246688
21,10.486669961455618,-0.419644837303677,88,12,-173.37238128246688
22,5.930030415127391,0.05323896588363781,88,12,-173.37238128246688
23,-1.2746098040455252,-0.419644837303677,86,14,-174.6469910865124
24,9.489947751795825,0.419644837303677,86,14,-174.6469910865124
25,6.368655502580282,0.419644837303677,86,14,-174.6469910865124
26,2.197790468190135,-0.742523453957839,86,14,-174.6469910865124
27,6.103887022488408,0.419644837303677,86,14,-174.6469910865124
28,4.5883574532939235,-0.742523453957839,86,14,-174.6469910865124
29,5.98078807202279,0.419644837303677,86,14,-174.6469910865124
30,1.5890351169664143,-0.742523453957839,86,14,-174.6469910865124
31,6.043738592338855,-0.742523453957839,86,14,-174.6469910865124
32,6.840578309262298,-0.742523453957839,86,14,-174.6469910865124
33,6.790876558252535,0.419644837303677,86,14,-174.6469910865124
34,-0.14013050481912614,0.419644837303677,88,12,-174.78712159133153
35,5.902778834218509,0.05323896588363781,88,12,-174.78712159133153
36,11.925001156953442,0.05323896588363781,88,12,-174.78712159133153
37,7.707521846597103,-0.419644837303677,88,12,-174.78712159133153
38,8.051952469361083,0.05323896588363781,88,12,-174.78712159133153
39,4.4606990660241195,0.05323896588363781,88,12,-174.78712159133153
40,13.318700587740125,-0.419644837303677,88,12,-174.78712159133153
41,2.211207481164024,-0.419644837303677,88,12,-174.78712159133153
42,11.481634348112664,0.05323896588363781,88,12,-174.78712159133153
43,9.48111829694011,-0.419644837303677,88,12,-174.78712159133153
44,5.09574012750295,0.05323896588363781,88,12,-174.78712159133153
45,3.4390457927543423,-0.419644837303677,88,12,-174.78712159133153
46,1.1364834573547,-0.419644837303677,88,12,-174.78712159133153
47,4.351189444065909,-0.419644837303677,88,12,-174.78712159133153
48,8.609138707534953,-0.419644837303677,88,12,-174.78712159133153
49,2.2244980944101655,0.05323896588363781,88,12,-174.78712159133153
50,12.151839242006417,0.05323896588363781,88,12,-174.78712159133153
51,5.87906979586765,-0.419644837303677,88,12,-174.78712159133153
52,6.7263359164825545,-0.419644837303677,88,12,-174.78712159133153
53,11.829855755472181,0.05323896588363781,88,12,-174.78712159133153
54,7.524398562977808,0.05323896588363781,88,12,-174.78712159133153
55,6.176281909966491,-0.419644837303677,88,12,-174.78712159133153
56,-2.078500177196247,-0.419644837303677,86,14,-176.86562176852777
57,769.1510970243537,-0.742523453957839,86,14,-176.86562176852777
58,1.1973875728533585,-0.742523453957839,86,14,-176.86562176852777
59,0.7848055969237748,-0.742523453957839,86,14,-176.86562176852777
60,12.170225046548637,0.419644837303677,86,14,-176.86562176852777
61,8.84418301985184,0.419644837303677,86,14,-176.86562176852777
62,10.899440243215253,0.419644837303677,86,14,-176.86562176852777
63,13.440796169093005,0.419644837303677,86,14,-176.86562176852777
64,11.184824650888089,-0.742523453957839,86,14,-176.86562176852777
65,4.022299875028779,-0.742523453957839,86,14,-176.86562176852777
66,0.31228795706837786,-0.742523453957839,86,14,-176.86562176852777
67,12.167458591192315,-0.742523453957839,86,14,-176.86562176852777
68,2.5924260811787008,-0.742523453957839,86,14,-176.86562176852777
69,10.732462668889724,0.419644837303677,86,14,-176.86562176852777
70,6.036230620728588,0.419644837303677,86,14,-176.86562176852777
71,8.802764498644052,-0.742523453957839,86,14,-176.86562176852777
72,6.378258264474994,0.419644837303677,86,14,-176.86562176852777
73,5.915775986004178,-0.742523453957839,86,14,-176.86562176852777
74,10.048445088416202,0.419644837303677,86,14,-176.86562176852777
75,2.204432788574792,-0.742523453957839,86,14,-176.86562176852777
76,2.237411171158385,0.419644837303677,86,14,-176.86562176852777
77,12.435308291939208,0.419644837303677,86,14,-176.86562176852777
78,4.476027712261157,-0.742523453957839,86,14,-176.86562176852777
79,12.835227915800516,0.419644837303677,86,14,-176.86562176852777
80,3.2160814771053765,-0.742523453957839,86,14,-176.86562176852777
81,2.9464854704605443,-0.742523453957839,86,14,-176.86562176852777
82,0.8752371492200837,-0.742523453957839,86,14,-176.86562176852777
83,8.40817812415051,0.419644837303677,86,14,-176.86562176852777
84,8.15377973858267,-0.742523453957839,86,14,-176.86562176852777
85,5.1304161733127955,-0.742523453957839,86,14,-176.86562176852777
86,3.1392333173892553,0.419644837303677,86,14,-176.86562176852777
